name,artist,track_id,instrumentalness,danceability,energy,liveness,loudness,acousticness,valence,speechiness,tempo,key,time_signature,length,popularity,mood,mood_map,cluster
Lay Your Head On Me (feat. Marcus Mumford),Major Lazer,0oB9964bp22Bmok0Dmxlzb,1.02e-05,0.6579999999999999,0.765,0.0936,-7.002000000000002,0.0471,0.222,0.0469,119.974,11,4,199895,61,Energetic,2,2
Let It Go,James Bay,13HVjjWUZFaWilh2QUJKsP,1.65e-05,0.546,0.311,0.107,-10.396,0.818,0.246,0.0288,147.464,1,4,260533,73,Sad,0,0
Let It Out,Jehnny Beth,72rHjyz3i7K90Hk1eF1f0c,0.8590000000000001,0.596,0.528,0.205,-12.481,0.381,0.15,0.0289,117.041,2,4,213173,38,Sad,0,1
Let's Go Crazy,Prince,0QeI79sp1vS8L3JgpEO7mD,0.0022,0.309,0.93,0.106,-6.399,0.0192,0.376,0.125,195.815,11,4,280000,63,Energetic,2,2
Lift Me Up (feat. Carla Monroe),Oliver Heldens,0vK80mtYypq4dAwQelZ2Dh,0.0235,0.579,0.784,0.317,-4.686,0.0426,0.562,0.0659,125.122,5,4,177120,65,Energetic,2,2
Light Year,Evan Michael Brown,1C2JiKNMjv8FaZlrgwObBJ,0.893,0.301,0.189,0.106,-16.072,0.99,0.0379,0.0351,139.894,9,4,234000,51,Chill,1,1
Light Years,The National,0dcKsPZVWa64MvnoCes49q,0.7,0.544,0.316,0.0978,-11.666,0.95,0.173,0.0307,124.989,4,4,213373,0,Sad,0,1
Lights Go Down,Mike Candys,2shD8wlebq8fDg6ChqOPkC,0.104,0.741,0.812,0.301,-5.356,0.00254,0.146,0.039,124.991,1,4,155520,57,Energetic,2,2
Like The First Time - House Mix,Isaac Elton,5ABnK6bOqbsIRVsrc1UBOt,0.0536,0.775,0.8759999999999999,0.6609999999999999,-9.58,0.00481,0.797,0.0383,123.979,0,4,209000,50,Energetic,2,2
Like The Way I Do,Melissa Etheridge,38TXeCvUUqf3PeoPvnERV6,0.0,0.591,0.931,0.122,-4.84,0.0213,0.6729999999999999,0.0557,101.551,2,4,324760,0,Energetic,2,2
Like We Do,Fedde Le Grand,1Qf07UNBIu1XolBnl7XTi8,0.687,0.614,0.96,0.366,-5.081,0.0125,0.0392,0.0465,128.019,2,4,161992,48,Energetic,2,2
Limitless,Lucas Delphy,5QGNwI8U3o9mQg7RR3yOPj,0.888,0.238,0.191,0.107,-20.242,0.404,0.0365,0.0351,140.282,7,4,165685,54,Chill,1,1
Linger,No Vacation,7zWQ9qz0vAK75QBTGLZ0Wb,0.000658,0.54,0.574,0.226,-7.006,0.0122,0.225,0.0232,94.975,7,4,262375,40,Sad,0,2
Listen to the Music,The Doobie Brothers,7Ar4G7Ci11gpt6sfH9Cgz5,3.53e-06,0.645,0.598,0.0721,-13.18,0.221,0.913,0.0335,105.929,1,4,227266,77,Energetic,2,2
Listening,The Used,528rajP3OyhornDwrsQrt4,0.0,0.475,0.907,0.034,-5.064,0.000121,0.408,0.0941,92.578,0,4,166226,40,Energetic,2,2
Litost,Minxz,0bMcjygjhkTVB8T4r3xCde,0.919,0.383,0.101,0.102,-18.306,0.988,0.242,0.0427,119.709,0,3,152456,22,Chill,1,1
Little Lion Man,Mumford & Sons,1QTixxvaGxwe6GF8PBwAve,7.24e-06,0.515,0.496,0.0895,-8.017999999999999,0.0244,0.442,0.0275,138.61,5,4,247000,46,Energetic,2,2
Little Talks,Of Monsters and Men,2ihCaVdNZmnHZWt0fvAM7B,0.0,0.457,0.757,0.146,-5.1770000000000005,0.0206,0.417,0.032,102.961,1,4,266600,78,Energetic,2,2
Little Things,Bush,29IRVQao62okE22TDamSnm,0.0,0.3670000000000001,0.915,0.184,-5.452999999999999,0.000229,0.215,0.0682,112.642,7,4,264293,0,Energetic,2,2
Living,EERA,4ytv5Yzyal3LzKyMjRXjse,0.591,0.46,0.59,0.112,-9.375,0.14,0.212,0.0327,118.008,6,4,279826,31,Sad,0,2
"Lola - Live at Providence Civic Center, Providence, RI - September 1979",The Kinks,3JbE6e17yvNdPggjPDrCyO,0.0312,0.488,0.777,0.825,-12.658,0.153,0.481,0.0894,81.437,9,4,287333,53,Energetic,2,2
London Thunder,Foals,4gkoh2vAD57fGEITzteaUh,0.333,0.489,0.357,0.0838,-9.745,0.6409999999999999,0.0388,0.0259,92.009,6,4,254426,37,Sad,0,0
Lonely Boy,Andrew Gold,6wGMLoEqD2k3RBXFHD0yUp,5.83e-05,0.588,0.598,0.107,-13.288,0.0386,0.866,0.0296,123.724,9,4,264893,55,Energetic,2,2
Long Way Down,Tom Odell,1uVk6S6Fpkrmji0iTpgKEC,0.0322,0.3670000000000001,0.121,0.0871,-13.778,0.972,0.0926,0.0335,132.244,6,4,149773,59,Sad,0,0
Lorelei,Cocteau Twins,1MwGbyzRmPXWABLIdW8tzG,0.423,0.387,0.669,0.166,-11.187,0.000158,0.414,0.0395,90.995,0,4,223573,53,Sad,0,2
Los Feliz,Search For Atlantis,0efOqjQkOgWPEZTzAZSB6j,0.898,0.575,0.373,0.0753,-11.642,0.197,0.123,0.0279,74.975,11,4,166927,49,Chill,1,1
Losing You,Aquilo,5aFSzu0b7ccAYjTkbTNTsQ,0.0,0.383,0.446,0.0946,-8.693,0.63,0.213,0.0382,77.399,0,4,205859,50,Sad,0,0
Lost,Annelie,7nC2EOpMnpDT2DkvniimSm,0.934,0.389,0.1,0.113,-22.464,0.972,0.0676,0.0358,133.839,10,4,161520,64,Chill,1,1
Lost Moon,Nightlands,5QlL4Rxjw3MQbx8Xvs75ts,0.708,0.448,0.591,0.111,-9.291,0.328,0.303,0.0327,145.482,0,4,356125,33,Sad,0,1
Love Is A Losing Game,Amy Winehouse,4IMBnBRqm9RALmLrRqfMor,0.0064099999999999,0.48,0.561,0.184,-5.874,0.317,0.541,0.027,164.791,0,4,154160,0,Sad,0,2
Lovely Day,Bill Withers,0ACACkoHUwgfgY5CxVIL4N,0.000175,0.693,0.565,0.0806,-12.583,0.194,0.6920000000000001,0.0345,97.937,9,4,255066,67,Energetic,2,2
Lunar Eclipse,Marc Torch,0n2X57zaddr0ODIxUb64Sx,0.8540000000000001,0.632,0.469,0.0902,-10.513,0.224,0.316,0.0307,128.0,11,4,156473,50,Chill,1,1
"Ma mère l'oye, M.60 - For Piano Duet, M.60: 1. Pavane de la Belle au bois dormant",Arthur Jussen,534nbCFk48DR1UQt2XlxSx,0.884,0.517,0.0145,0.0719,-42.018,0.995,0.5489999999999999,0.0615,62.122,0,4,82880,29,Chill,1,1
Machinehead,Bush,1iTzI4NSQNLIETWDJ1WNWi,0.00103,0.15,0.875,0.0957,-7.27,4.24e-05,0.156,0.0975,169.80599999999995,9,3,256360,0,Energetic,2,2
Mad About You,Hooverphonic,5drK2kTE2mrUdV33iHWyrx,0.399,0.465,0.8440000000000001,0.0865,-4.352,0.00109,0.155,0.0379,170.358,1,4,223733,62,Energetic,2,2
Make Believe,Quintino,56oqWZUaA8ZmHQCH3lCRI3,0.116,0.5870000000000001,0.882,0.195,-5.837999999999999,0.03,0.0653,0.0427,127.97,0,4,194531,59,Energetic,2,2
Malibu,Matthew Harvey,3RlwtjeKhemCfiPvwMFozS,0.85,0.435,0.154,0.0728,-21.451,0.977,0.0799,0.0367,148.1,6,4,150405,50,Chill,1,1
Marbles,Tindersticks,4iVWQTuwKG4JKtGOjx6T9V,0.862,0.49,0.521,0.266,-9.601,0.0934,0.148,0.0295,107.778,2,4,269866,40,Sad,0,1
Me and Julio Down by the Schoolyard,Paul Simon,6vxHp3CDNo0afgKGp2yi1E,1.8e-06,0.626,0.816,0.104,-10.593,0.237,0.7979999999999999,0.13,105.33,9,4,164813,73,Energetic,2,2
Melancholé,Biba Dupont,3SdkYA8frHe3BMZsPVPrRq,0.941,0.369,0.0283,0.101,-25.76,0.996,0.119,0.0399,83.391,2,4,149647,34,Chill,1,1
Mercy - Live,Hilary Hahn,4BntWROKZB5E0Y0K3LoHSQ,0.41,0.211,0.0838,0.102,-20.882,0.916,0.0404,0.0398,90.249,10,4,326146,0,Chill,1,1
Message In A Bottle - Remastered 2003,The Police,3bN4tg6rnNPy9GCkGhym4T,1.33e-05,0.5770000000000001,0.8079999999999999,0.221,-7.04,0.0338,0.8690000000000001,0.039,151.00799999999995,1,4,290280,1,Energetic,2,2
Midnight Sun,Nicky Romero,6qTP59Amjny78Qd8zayuNW,2.51e-05,0.614,0.98,0.086,-3.61,0.0574,0.179,0.199,127.062,3,4,145039,57,Energetic,2,2
Mil Sonidos,Reina del Mar,11oVQ68B4PnVQHIY6svpXg,0.821,0.221,0.183,0.102,-17.59,0.958,0.057,0.0362,117.321,6,4,192000,59,Chill,1,1
Mind-wanders,Patrick Hamilton,4sYNRSlV9pGInYcbsC18Jz,0.901,0.312,0.0185,0.111,-25.607,0.959,0.147,0.0437,176.972,9,4,207500,32,Chill,1,1
Mindfulness,Amoll,3EQPb4sdkNPCHb6AMyUTXj,0.847,0.6920000000000001,0.00643,0.0452,-34.388000000000005,0.992,0.16,0.0553,105.987,9,4,207554,29,Chill,1,1
Minus,Daniel Blumberg,5Z8onMr6EW2eNDamrDoWi5,0.0458,0.244,0.254,0.105,-12.966,0.501,0.0909,0.0296,81.04899999999998,7,4,342493,0,Sad,0,0
Miss You - Remastered,The Rolling Stones,5pTWpY8l7B1XcQnijEFGFj,0.0215,0.795,0.71,0.344,-4.746,0.443,0.845,0.0392,109.689,9,4,288666,53,Energetic,2,2
Misty Mornings,Wilson Trouvé,5FXnCOAkMUAf4QIS56MRQL,0.927,0.522,0.0781,0.361,-24.89,0.981,0.0796,0.0424,107.038,10,4,225700,30,Chill,1,1
Momentum,Monocle Twins,7Ln0DgKSrDG0ALbtNwGeml,0.922,0.636,0.248,0.106,-17.313,0.8909999999999999,0.138,0.0309,117.006,4,3,178741,52,Chill,1,1
Montana,Le Verne,1EyctTkkGJVS3UYTuy8YZM,0.882,0.435,0.0595,0.104,-17.456,0.913,0.0898,0.0435,115.929,2,4,133645,49,Chill,1,1
Monumental,Antuigo,6CKu6K0xvozAgFlQq44Z56,0.962,0.491,0.217,0.177,-6.805,0.916,0.0647,0.0521,99.97,4,4,195057,56,Chill,1,1
Morning Shimmer,Vochey,24PDuLZfLOKtAgh4axr36e,0.908,0.449,0.163,0.114,-16.409000000000002,0.58,0.0501,0.0361,125.088,11,4,218880,49,Chill,1,1
Moulain (Revisited 432hz),Steven Vrancken,0zNqfg3MpUGku4T6h2Pmab,0.904,0.424,0.3229999999999999,0.103,-27.586,0.972,0.436,0.0287,133.382,9,1,143000,30,Chill,1,1
Movies,Weyes Blood,4ZYFWXoHCIdsdgUdOMK9fr,0.402,0.0903,0.362,0.106,-8.929,0.6459999999999999,0.0964,0.0337,74.729,7,4,353732,30,Sad,0,0
Mr. Blue Sky,Electric Light Orchestra,2RlgNHKcydI9sayD2Df2xp,3.72e-06,0.388,0.338,0.248,-10.054,0.652,0.477,0.0328,177.78400000000005,10,4,303373,82,Energetic,2,0
Mr. Jones,Counting Crows,5DiXcVovI0FcY2s0icWWUu,3.06e-06,0.578,0.8170000000000001,0.285,-6.542000000000002,0.183,0.726,0.0363,141.621,0,4,272293,77,Energetic,2,2
Mudshovel,Staind,6264zKFgXM13JuRBX4MMyD,0.000944,0.328,0.826,0.0818,-5.085,0.000224,0.341,0.0362,106.606,6,4,282093,65,Energetic,2,2
"Murder Song (5, 4, 3, 2, 1) - Acoustic",AURORA,6MM22AtXB7I5gfTErMF0mJ,1.76e-06,0.398,0.0887,0.0873,-13.683,0.902,0.356,0.0334,74.797,9,4,218666,55,Sad,0,0
My Favourite Game,The Cardigans,4LpOPF5RXZhS1GLzclhyaT,0.00345,0.594,0.7659999999999999,0.086,-7.598,0.000156,0.453,0.0327,143.482,5,4,220413,0,Energetic,2,2
My Hero,Foo Fighters,7u5dBtASrtOuBTTZjJrvuJ,0.000251,0.364,0.925,0.0603,-4.224,6.01e-05,0.301,0.0659,153.981,4,4,258973,60,Energetic,2,2
My Own Worst Enemy,Lit,33iv3wnGMrrDugd7GBso1z,0.0,0.494,0.946,0.398,-2.757,0.00129,0.741,0.0637,103.408,4,4,169026,72,Energetic,2,2
My Sharona,The Knack,1HOMkjp0nHMaTnfAkslCQj,0.00125,0.586,0.7,0.0318,-9.558,0.0589,0.897,0.0363,147.245,0,4,295400,74,Energetic,2,2
My Way - Marcus Santoro Remix,Nicky Romero,29pQasEiyy3Otgq55dzyTt,2.09e-06,0.563,0.882,0.0641,-4.755,0.0122,0.296,0.0596,125.043,1,4,181147,0,Energetic,2,2
Mykki,TT,1Lq9ieTRd9TtXXBh5y63E6,0.0857,0.665,0.56,0.327,-7.301,0.336,0.414,0.0667,98.015,7,4,250373,25,Sad,0,2
Nazareth,Matteo Myderwyk,2cRD4yq8e8wd6PxS0zhuW3,0.8809999999999999,0.378,0.0181,0.104,-31.001,0.995,0.16,0.0552,86.53299999999999,8,1,146125,22,Chill,1,1
Need You - Ed. & Gustav Munk Remix,Faustix,4cLXtRF6cIFGcuid2OLyUU,0.0,0.6559999999999999,0.723,0.345,-7.693,0.00352,0.412,0.0366,125.005,7,4,200880,52,Energetic,2,2
Never Be Lonely (feat. Envy Monroe),Blasterjaxx,5vckEy9NZ6kirDU4UX4bVl,0.0,0.5870000000000001,0.85,0.64,-3.904,0.207,0.528,0.0654,127.914,11,4,192000,56,Energetic,2,2
Never Letting Go,Audien,5llPdGZJjJFJv9aL6ZaiLY,0.00107,0.534,0.765,0.225,-3.151,0.0915,0.117,0.0338,127.978,1,4,172519,58,Energetic,2,2
Never My Love,Isobel Campbell,4zRkmGHVgGGnJMhemMXD6I,0.787,0.764,0.245,0.0967,-16.201,0.6659999999999999,0.356,0.0383,101.968,8,4,206584,37,Sad,0,1
Night,Wilson Trouvé,7D04SRPxcqHXjoK0YFPuAq,0.955,0.428,0.00129,0.0913,-32.837,0.995,0.13,0.0753,67.645,0,5,192941,31,Chill,1,1
Night Moves,Bob Seger,6UBjSnyP1O5W5ndJoO9vUk,0.0133,0.705,0.743,0.103,-6.631,0.4320000000000001,0.374,0.042,118.552,1,4,324422,71,Energetic,2,2
Night Surrender,DeLange,0kox8HaEK0EfeWcNVTOKTy,0.8909999999999999,0.211,0.00977,0.0996,-25.787,0.993,0.13,0.0396,175.39700000000005,1,4,193653,38,Chill,1,1
Night on Earth,Jerkcurb,2OAOS8qkuKu5Kd8TvA5BAA,2.61e-05,0.268,0.494,0.123,-7.2189999999999985,0.0656,0.136,0.0321,102.065,4,3,340768,38,Sad,0,2
No More 54,Dada Life,7LgkgNtOYgWfSJsGgDXFop,0.6759999999999999,0.541,0.967,0.103,-5.682,0.000492,0.134,0.0529,126.026,1,4,196273,46,Energetic,2,2
No One Knows,Queens of the Stone Age,0melIwOKh1JH4RjI1Is10w,0.000124,0.509,0.583,0.359,-4.902,0.0329,0.67,0.0615,170.886,0,4,278653,36,Energetic,2,2
No Time To Die,Billie Eilish,73SpzrcaHk0RQPFP73vqVR,0.0104,0.38,0.219,0.0827,-13.273,0.917,0.0517,0.0358,73.53699999999998,4,4,242265,82,Sad,0,0
No Woman,Whitney,1CLmFKW99S8eJrebO3GB04,0.5760000000000001,0.581,0.4,0.161,-8.738999999999999,0.893,0.433,0.0291,112.331,2,4,237973,66,Sad,0,1
Nobody,Mac DeMarco,46SWSNRB3oAAOu21Apj22z,0.0193,0.877,0.178,0.107,-13.987,0.7759999999999999,0.442,0.102,74.997,3,4,212460,50,Sad,0,0
North,Ton Snijders,3AtuVA6OJB7ZxBbMfA5qYx,0.927,0.522,0.0155,0.0949,-28.022,0.994,0.119,0.0441,91.764,10,4,126480,26,Chill,1,1
North Captiva,Lundegard,32dZxkZtsF5Vt3PrJQuV2i,0.929,0.479,0.346,0.111,-17.916,0.918,0.23,0.0306,143.965,9,4,194495,48,Chill,1,1
Not Alone,Otto Knows,7tx0NDsCViutjOyd1c4A28,0.000216,0.68,0.721,0.0679,-6.21,0.0053799999999999,0.267,0.0355,122.0,7,4,215447,44,Energetic,2,2
Nowhere Kids,Smile Empty Soul,08EI81e55Lcqg2ZelJOXcG,0.00097,0.511,0.914,0.195,-5.31,0.000106,0.393,0.0457,99.011,8,4,248413,36,Energetic,2,2
Oceans,Seafret,7Cia4WzapwjMr0NUQF8vf3,8.63e-06,0.404,0.48,0.132,-8.906,0.274,0.2,0.0303,129.162,9,3,216186,61,Sad,0,0
October Rain,Various Artists,2jdeYpaoWR0VMIyKrgQMQE,0.923,0.187,0.014,0.0925,-29.31,0.992,0.144,0.0418,69.012,9,4,177077,36,Chill,1,1
Old Rain on a New Day,Cora Zea,5P8BZ67Vw2CUwAYi12yvYj,0.892,0.286,0.14,0.134,-16.496,0.971,0.154,0.0346,119.191,7,4,225500,54,Chill,1,1
Older Than I Am,Lennon Stella,15VDHAMS4JCLziCjNkmQl1,0.0,0.44,0.306,0.103,-8.947000000000003,0.8909999999999999,0.201,0.0363,117.288,9,4,181533,66,Sad,0,0
On Another Ocean (January / June),Fleet Foxes,2fgMzSoDaPrU4EYsrkAwVn,0.0934,0.284,0.523,0.0933,-6.5120000000000005,0.155,0.0697,0.0285,100.597,7,4,263373,0,Sad,0,2
On My Way (feat. Jordan Kaahn),Robbie Rivera,0kDTkI3VN3LEObv3v3ehhY,0.00146,0.6609999999999999,0.93,0.0919,-4.208,0.0188,0.3670000000000001,0.0617,122.052,7,4,218000,48,Energetic,2,2
One More Night,Labi Ramaj,0Ov2L3hgjc5TlxKuBpKOQK,8.56e-05,0.62,0.897,0.108,-3.595,0.00402,0.183,0.086,126.013,11,4,180972,41,Energetic,2,2
One Night - D.O.D Remix,Cedric Gervais,5Q0VxlFh80F3LmbGnuDE4M,0.199,0.6809999999999999,0.969,0.219,-1.394,0.00732,0.26,0.0702,126.024,1,4,252500,41,Energetic,2,2
One Step Closer,Linkin Park,61fUybL3XS40gcffnnNPoX,1.32e-06,0.4920000000000001,0.969,0.0787,-4.419,0.0014,0.5379999999999999,0.0491,95.136,9,4,157333,54,Energetic,2,2
Only,RY X,0yfd3MSq6JEsNxOzSLJR7g,0.5579999999999999,0.373,0.178,0.109,-15.52,0.906,0.0933,0.0303,108.605,7,4,268455,0,Sad,0,1
Only You,Joshua Radin,2ZaYFNn1YQuLSVdHhanr4Q,1.77e-05,0.545,0.255,0.0841,-14.844,0.362,0.831,0.0311,98.088,8,4,149013,55,Sad,0,2
Open Fields,Faelt,24CJS73HBvYtVguUZBnyAn,0.916,0.491,0.197,0.214,-19.261,0.97,0.216,0.0298,132.106,4,4,183181,39,Chill,1,1
Open Skies,Lost Horse Mine,5bATh5zpKb6uauocsl0XRM,0.812,0.56,0.5589999999999999,0.123,-7.807,0.00104,0.0869,0.0274,133.04399999999998,0,4,154863,52,Chill,1,1
Orbits,Halfway Escape,6jFX2sHOzh7tpIIOomlrqJ,0.8809999999999999,0.438,0.404,0.11,-13.924,0.855,0.4,0.039,116.142,6,4,204827,33,Chill,1,1
Our Lady of Sorrows,My Chemical Romance,46mPWQpvSFkXrr5nWoWW74,0.0,0.271,0.931,0.182,-6.81,0.00099,0.382,0.0785,142.407,1,4,125626,50,Energetic,2,2
Out Of Control,Hoobastank,2Uk3uky365BBGidUpOtKvw,0.0,0.443,0.973,0.353,-4.386,0.00161,0.458,0.133,157.872,4,4,162106,0,Energetic,2,2
Out Of Control - Pat Vocal Mix,Lupe Fuentes,6wCsrMyI3DavGvodBx8A7h,0.394,0.8640000000000001,0.742,0.41,-6.117000000000001,0.00875,0.6890000000000001,0.043,124.009,1,4,193548,43,Energetic,2,2
Out of Control,Lush,13i7d4s5EkgOIDHdzM0R4w,6.29e-06,0.328,0.799,0.069,-5.992000000000001,0.0041,0.502,0.0296,169.896,2,3,262253,0,Sad,0,2
Out of the Deep,Olivia Belli,6HrPFcVFz9wTBqqIrpJ8iB,0.903,0.2,0.0212,0.0929,-32.285,0.992,0.0631,0.0499,74.852,0,1,193207,45,Chill,1,1
Outside,MorMor,7Cx3kiPstZOSKAqTe3LtEi,0.425,0.637,0.613,0.156,-7.432,0.0925,0.598,0.0272,127.006,1,4,238020,51,Sad,0,2
Over My Head (Better Off Dead),Sum 41,3SO0vfryYv381w1ImgWONG,0.00503,0.44,0.919,0.0892,-4.462,0.00222,0.773,0.0735,184.324,7,4,149306,49,Energetic,2,2
Pain,The War On Drugs,59P1nrdEImkAKa1nyW9X2e,0.000339,0.523,0.833,0.0841,-4.374,0.00387,0.482,0.0405,115.975,7,4,330760,60,Sad,0,2
Panoramic Feelings (Piano Version),LudoWic,3hxqWxFfmbIYcrV0e7wSyL,0.8959999999999999,0.25,0.0084599999999999,0.0853,-24.34800000000001,0.991,0.0638,0.0373,78.55199999999998,8,1,230284,33,Chill,1,1
Papercut,Linkin Park,1Vej0qeQ3ioKwpI6FUbRv1,0.0,0.524,0.939,0.623,-3.994,0.00022,0.6609999999999999,0.113,150.184,9,4,184866,73,Energetic,2,2
Paperthin Hymn,Anberlin,6VSmHLLvYAAkzrYFT3LloU,0.0,0.298,0.597,0.0819,-12.107,0.00111,0.536,0.0343,180.43400000000003,5,4,197480,53,Energetic,2,2
Parabel,Matteo Myderwyk,4IrzpCIP60bro2wkBq5dIi,0.903,0.354,0.0214,0.0957,-32.492,0.976,0.148,0.0388,112.008,6,4,133000,22,Chill,1,1
Paradise,Coldplay,6nek1Nin9q48AVZcWs9e9D,8.49e-05,0.449,0.585,0.0833,-6.7620000000000005,0.0522,0.203,0.0268,139.627,5,4,278719,80,Energetic,2,2
Paralyzer,Finger Eleven,6k1njNBYUIQgWJLG4ed26y,0.0,0.6459999999999999,0.938,0.235,-3.4530000000000003,0.159,0.888,0.0448,106.029,11,4,208106,0,Energetic,2,2
Pass The Hours,MorMor,4EVpdoFt3L6sAa4hivmWz9,0.000934,0.778,0.639,0.322,-5.985,0.179,0.5429999999999999,0.0292,119.977,6,4,223440,54,Sad,0,2
Path to Serenity,Arya Shae,6FI69Qkt6C2yBTVLC8zq34,0.8690000000000001,0.134,0.0601,0.109,-19.866,0.961,0.0388,0.0352,73.855,7,1,214277,54,Chill,1,1
People Are Strange - Festival Mix,KAAZE,5b61rcrjF6JG7yq0RRaOLh,0.0269,0.636,0.912,0.598,-5.671,0.00222,0.0765,0.091,127.963,11,4,195468,51,Energetic,2,2
People Help the People,Birdy,6XRNCAnxJIB1p4RPdFVSq0,1.46e-05,0.407,0.308,0.092,-9.001,0.778,0.153,0.0296,73.25399999999998,10,3,256236,58,Sad,0,0
Petrichor,Cecelya,22KKy6ftT0i4nyGNCbwc1B,0.905,0.319,0.122,0.1669999999999999,-16.69,0.937,0.214,0.0373,70.263,4,4,118321,54,Chill,1,1
"Piano Sonata No. 14 In C Sharp Minor, Op. 27-2 1st Mvt: Adagio Sostenuto",Ludwig van Beethoven,4QNjuUkLHj47tEXgA6TFc3,0.909,0.274,0.00332,0.175,-41.45,0.995,0.17,0.0424,67.765,1,1,372173,30,Chill,1,1
Pierre,Hicham Chahidi,1qlVrqeX158nz91Z72lzaa,0.943,0.356,0.0499,0.135,-24.949,0.989,0.153,0.0407,67.11,11,4,182000,35,Chill,1,1
Pink Rupture,Kornum & Karma,3L47u91Y7YIGPpLPBrulh0,0.7040000000000001,0.736,0.356,0.0925,-8.676,0.00178,0.525,0.0405,118.002,4,4,348907,51,Energetic,2,2
Placidity,Estado De Calma,1XtkmIXg2o5SqOrNI8Szvk,0.893,0.261,0.25,0.0882,-18.526,0.474,0.0827,0.0339,153.045,7,4,165268,50,Chill,1,1
Planet,Sofiane Pamart,1gIZhNdfbkGJ2iyOZJmW9O,0.8690000000000001,0.5489999999999999,0.0604,0.111,-23.059,0.988,0.113,0.0332,113.98,6,3,151400,0,Chill,1,1
Play The Ghost,Sarah Davachi,0nL2bTth1UVQHWDDumMm3f,0.879,0.118,0.0567,0.106,-19.274,0.911,0.0391,0.0427,83.721,11,4,301291,31,Sad,0,1
Poem,Taproot,7mQwxVogsnpR3h6AJLQLlR,0.0025,0.364,0.912,0.086,-2.968,0.000104,0.6659999999999999,0.107,105.368,7,4,189200,57,Energetic,2,2
Points of Authority,Linkin Park,04mlpyRplis2yvf18EwaeN,0.0,0.512,0.97,0.0994,-3.886,0.03,0.4270000000000001,0.212,94.952,8,4,200240,45,Energetic,2,2
Polyamorous,Breaking Benjamin,1OvDGGu8KDbchlJTlM48Mr,0.107,0.544,0.895,0.147,-6.207000000000002,0.000132,0.875,0.0522,98.128,1,4,176946,37,Energetic,2,2
Pour Les Oiseaux,Sylvain Chauveau,4NFa9tjhONF6lnu4SRbfG9,0.944,0.376,0.0879,0.099,-19.815,0.965,0.308,0.0423,70.433,0,4,76773,0,Chill,1,1
Prayer Of The Refugee,Rise Against,3wTyLh0vhP3dN5yv0Mti17,4.620000000000001e-05,0.198,0.977,0.23,-3.499,0.00131,0.351,0.173,195.795,3,4,199386,0,Energetic,2,2
Prelude,Marynka,1QmdL4qnNkm8FDuseRMf21,0.901,0.306,0.0846,0.0909,-27.607,0.996,0.118,0.0535,164.732,1,4,223500,30,Chill,1,1
Prelude 6 - Pt. 1,Max Richter,2R7BzSG2pPB99uJbU3lLmK,0.794,0.134,0.0407,0.117,-31.537,0.992,0.043,0.0426,217.95,10,4,161266,55,Chill,1,1
Prelude in F,Alexander Motovilov,6CaQoqHFR0naK53v3jNGUT,0.946,0.461,0.272,0.113,-24.315,0.968,0.5329999999999999,0.0363,122.731,8,3,109000,19,Chill,1,1
Presence,Van Stiles,02QoKc20zzH9A8mf25NfPq,0.927,0.616,0.292,0.0955,-16.837,0.966,0.0633,0.0423,127.008,2,1,125500,49,Chill,1,1
Pressure,Seth Hills,7f2d3p6nzGFR6874f0E7E7,0.366,0.708,0.863,0.285,-4.001,0.00885,0.4370000000000001,0.0606,127.981,9,4,135585,49,Energetic,2,2
Promise,Eve 6,5mqEL5pgnDCcWtTWpAofIV,0.0,0.62,0.85,0.0769,-4.096,0.0079099999999999,0.715,0.0327,107.982,9,4,176506,48,Energetic,2,2
Pumped Up Kicks,Foster The People,7w87IxuO7BDcJ3YUqCyMTT,0.115,0.733,0.71,0.0956,-5.849,0.145,0.965,0.0292,127.975,5,4,239600,84,Energetic,2,2
Quick Canal (W/ Laetita Sadier),Atlas Sound,2mJhNvt2dDCfcNn8IZg6sF,0.795,0.299,0.541,0.132,-10.640999999999998,0.1689999999999999,0.191,0.0513,142.724,7,4,518373,42,Sad,0,1
Quiet Room,Various Artists,5uTfZTuLLGbq1qFYwzg7jX,0.934,0.374,0.068,0.119,-21.842,0.995,0.241,0.0517,66.01,11,4,156413,0,Chill,1,1
"Quiet, The Winter Harbor",Mazzy Star,1OArWxrw689jZXaJzSErbh,0.104,0.321,0.0792,0.0888,-17.737000000000005,0.973,0.106,0.0329,145.293,5,3,255358,37,Sad,0,0
Raven's Feather - Piano Solo,Nina June,7sBlA4bK7gpf2H42K6Y0H3,0.928,0.594,0.0624,0.109,-19.409,0.988,0.0738,0.0472,123.999,10,4,256259,34,Chill,1,1
Rayons de soleil,Marlies du Mosch,13SBuUaDElB4vowkW6nQxk,0.954,0.315,0.102,0.104,-22.435,0.987,0.1689999999999999,0.0423,63.679,11,5,245200,18,Chill,1,1
Reality,Chocolate Puma,3sqyZAk7dUY3U4ApoJcRzJ,0.932,0.6509999999999999,0.836,0.112,-6.154,0.000934,0.0741,0.0588,127.986,6,4,213750,42,Energetic,2,2
Rebuscano,Olivia Belli,55VX26X342cWBM7akigws7,0.929,0.416,0.0322,0.101,-29.145,0.99,0.0614,0.0451,120.321,2,4,173319,37,Chill,1,1
Recording 15,Shannon Lay,1vNfYCzcCJz0FY7MVVA9lM,0.0153,0.552,0.126,0.109,-18.014,0.956,0.439,0.0306,92.441,11,4,242000,60,Sad,0,0
